,IdU,NombreU,PasswordU,FotoU,EstadoU
9356,U00009357,juan_pérez@educacion.edu.ec,9948*6506,https://www.mcb.edu.ec/juan_pérez.png,Activo
9357,U00009358,alex.zambrano@educacion.edu.ec,8097*4455,https://www.mcb.edu.ec/alex_zambrano.png,Activo
9358,U00009359,isabel_bedoya@educacion.edu.ec,724*8430,https://www.mcb.edu.ec/isabel_bedoya.png,Activo
9359,U00009360,ana_ramos@educacion.edu.ec,9550*6891,https://www.mcb.edu.ec/ana_ramos.png,Activo
9360,U00009361,nelson.restrepo@educacion.edu.ec,4632*3775,https://www.mcb.edu.ec/nelson_restrepo.png,Inactivo
9361,U00009362,roberto_triana@educacion.edu.ec,3575*3135,https://www.mcb.edu.ec/roberto_triana.png,Inactivo
9362,U00009363,josé_hernández3@educacion.edu.ec,8961*6857,https://www.mcb.edu.ec/josé_hernández68.png,Activo
9363,U00009364,julián.mesa@educacion.edu.ec,6276*6060,https://www.mcb.edu.ec/julián_mesa.png,Inactivo
9364,U00009365,magnolia.barrios@educacion.edu.ec,850*3819,https://www.mcb.edu.ec/magnolia_barrios.png,Activo
9365,U00009366,joaquín_gaviria@educacion.edu.ec,1458*2591,https://www.mcb.edu.ec/joaquín_gaviria.png,Inactivo
9366,U00009367,maría_muñoz56@educacion.edu.ec,3009*7938,https://www.mcb.edu.ec/maría_muñoz74.png,Activo
9367,U00009368,gustavo.tovar@educacion.edu.ec,9398*7570,https://www.mcb.edu.ec/gustavo_tovar.png,Inactivo
9368,U00009369,karol.guerra@educacion.edu.ec,3881*8690,https://www.mcb.edu.ec/karol_guerra.png,Inactivo
9369,U00009370,mary.gómez@educacion.edu.ec,5118*6269,https://www.mcb.edu.ec/mary_gómez.png,Inactivo
9370,U00009371,maría_suárez67@educacion.edu.ec,5699*7533,https://www.mcb.edu.ec/maría_suárez64.png,Inactivo
9371,U00009372,humberto.cardozo@educacion.edu.ec,4017*588,https://www.mcb.edu.ec/humberto_cardozo.png,Inactivo
9372,U00009373,carmen_gaitán@educacion.edu.ec,3073*4753,https://www.mcb.edu.ec/carmen_gaitán.png,Activo
9373,U00009374,gonzalo_gómez@educacion.edu.ec,7536*1103,https://www.mcb.edu.ec/gonzalo_gómez.png,Activo
9374,U00009375,fernanda_leal@educacion.edu.ec,7894*422,https://www.mcb.edu.ec/fernanda_leal.png,Inactivo
9375,U00009376,fernanda.ortiz100@educacion.edu.ec,6583*9648,https://www.mcb.edu.ec/fernanda_ortiz36.png,Activo
9376,U00009377,césar_rentería@educacion.edu.ec,6088*7769,https://www.mcb.edu.ec/césar_rentería.png,Activo
9377,U00009378,marcela.zambrano@educacion.edu.ec,440*4879,https://www.mcb.edu.ec/marcela_zambrano.png,Activo
9378,U00009379,carolina_velásquez@educacion.edu.ec,2413*6020,https://www.mcb.edu.ec/carolina_velásquez.png,Activo
9379,U00009380,jhoana.fernández@educacion.edu.ec,8226*9898,https://www.mcb.edu.ec/jhoana_fernández.png,Inactivo
9380,U00009381,yolanda.vásquez@educacion.edu.ec,4803*3202,https://www.mcb.edu.ec/yolanda_vásquez.png,Activo
9381,U00009382,josé.mosquera@educacion.edu.ec,737*163,https://www.mcb.edu.ec/josé_mosquera.png,Inactivo
9382,U00009383,david.ochoa@educacion.edu.ec,1446*9452,https://www.mcb.edu.ec/david_ochoa.png,Inactivo
9383,U00009384,gustavo.villa@educacion.edu.ec,7373*9683,https://www.mcb.edu.ec/gustavo_villa.png,Inactivo
9384,U00009385,isabel_saavedra@educacion.edu.ec,4930*4743,https://www.mcb.edu.ec/isabel_saavedra.png,Activo
9385,U00009386,carlos.becerra@educacion.edu.ec,8049*6819,https://www.mcb.edu.ec/carlos_becerra.png,Inactivo
9386,U00009387,maría.álvarez38@educacion.edu.ec,9825*1566,https://www.mcb.edu.ec/maría_álvarez4.png,Inactivo
9387,U00009388,luz_delgado@educacion.edu.ec,8174*2623,https://www.mcb.edu.ec/luz_delgado.png,Activo
9388,U00009389,milena_vega@educacion.edu.ec,3794*2647,https://www.mcb.edu.ec/milena_vega.png,Inactivo
9389,U00009390,enrique_álvarez@educacion.edu.ec,3720*8974,https://www.mcb.edu.ec/enrique_álvarez.png,Activo
9390,U00009391,eliecer.sánchez@educacion.edu.ec,5767*1548,https://www.mcb.edu.ec/eliecer_sánchez.png,Inactivo
9391,U00009392,wilson_guerrero@educacion.edu.ec,4373*1006,https://www.mcb.edu.ec/wilson_guerrero.png,Inactivo
9392,U00009393,marcela_gonzález13@educacion.edu.ec,8270*2960,https://www.mcb.edu.ec/marcela_gonzález57.png,Inactivo
9393,U00009394,wendy_ramírez@educacion.edu.ec,5017*7097,https://www.mcb.edu.ec/wendy_ramírez.png,Inactivo
9394,U00009395,ernesto_rivera@educacion.edu.ec,8659*4448,https://www.mcb.edu.ec/ernesto_rivera.png,Inactivo
9395,U00009396,pablo.pérez@educacion.edu.ec,9032*8231,https://www.mcb.edu.ec/pablo_pérez.png,Inactivo
9396,U00009397,patricia.morales@educacion.edu.ec,1576*706,https://www.mcb.edu.ec/patricia_morales.png,Inactivo
9397,U00009398,teresa_sánchez@educacion.edu.ec,2030*6581,https://www.mcb.edu.ec/teresa_sánchez.png,Inactivo
9398,U00009399,andrés.pinto@educacion.edu.ec,3779*3013,https://www.mcb.edu.ec/andrés_pinto.png,Activo
9399,U00009400,armando_rojas15@educacion.edu.ec,4228*6940,https://www.mcb.edu.ec/armando_rojas80.png,Inactivo
9400,U00009401,león.pulido@educacion.edu.ec,5553*6231,https://www.mcb.edu.ec/león_pulido.png,Activo
9401,U00009402,carmen.fernández@educacion.edu.ec,2325*1975,https://www.mcb.edu.ec/carmen_fernández.png,Activo
9402,U00009403,sofía_vásquez@educacion.edu.ec,8243*4130,https://www.mcb.edu.ec/sofía_vásquez.png,Inactivo
9403,U00009404,jesús_ramírez@educacion.edu.ec,9808*6125,https://www.mcb.edu.ec/jesús_ramírez.png,Activo
9404,U00009405,augusto.lópez@educacion.edu.ec,3759*5953,https://www.mcb.edu.ec/augusto_lópez.png,Inactivo
9405,U00009406,pablo.hernández75@educacion.edu.ec,2793*7120,https://www.mcb.edu.ec/pablo_hernández71.png,Inactivo
9406,U00009407,ligia.camacho@educacion.edu.ec,2252*4999,https://www.mcb.edu.ec/ligia_camacho.png,Inactivo
9407,U00009408,nilson.carrillo@educacion.edu.ec,5158*5011,https://www.mcb.edu.ec/nilson_carrillo.png,Activo
9408,U00009409,aurelio.gaitán@educacion.edu.ec,2295*5599,https://www.mcb.edu.ec/aurelio_gaitán.png,Inactivo
9409,U00009410,argemiro.mora@educacion.edu.ec,3397*1752,https://www.mcb.edu.ec/argemiro_mora.png,Activo
9410,U00009411,antonio.garcía89@educacion.edu.ec,7397*1110,https://www.mcb.edu.ec/antonio_garcía87.png,Activo
9411,U00009412,guillermo.lópez@educacion.edu.ec,8780*4482,https://www.mcb.edu.ec/guillermo_lópez.png,Activo
9412,U00009413,néstor_molina@educacion.edu.ec,7228*7351,https://www.mcb.edu.ec/néstor_molina.png,Inactivo
9413,U00009414,daniel.ospina43@educacion.edu.ec,3128*2087,https://www.mcb.edu.ec/daniel_ospina10.png,Activo
9414,U00009415,jairo.villa@educacion.edu.ec,7566*4332,https://www.mcb.edu.ec/jairo_villa.png,Inactivo
9415,U00009416,juan_lópez38@educacion.edu.ec,3353*5848,https://www.mcb.edu.ec/juan_lópez8.png,Activo
9416,U00009417,maría.ramírez2@educacion.edu.ec,4818*7172,https://www.mcb.edu.ec/maría_ramírez66.png,Activo
9417,U00009418,carlos_benavides70@educacion.edu.ec,5006*4709,https://www.mcb.edu.ec/carlos_benavides59.png,Activo
9418,U00009419,manuel.salcedo@educacion.edu.ec,5929*7152,https://www.mcb.edu.ec/manuel_salcedo.png,Activo
9419,U00009420,raúl_ortega@educacion.edu.ec,298*3715,https://www.mcb.edu.ec/raúl_ortega.png,Activo
9420,U00009421,andrés.durán@educacion.edu.ec,9359*5311,https://www.mcb.edu.ec/andrés_durán.png,Inactivo
9421,U00009422,luz_delgado29@educacion.edu.ec,979*3747,https://www.mcb.edu.ec/luz_delgado1.png,Inactivo
9422,U00009423,mario.castro@educacion.edu.ec,5823*7660,https://www.mcb.edu.ec/mario_castro.png,Inactivo
9423,U00009424,fernanda_galvis@educacion.edu.ec,5723*7361,https://www.mcb.edu.ec/fernanda_galvis.png,Activo
9424,U00009425,andrés_torres@educacion.edu.ec,9268*9922,https://www.mcb.edu.ec/andrés_torres.png,Activo
9425,U00009426,brayan_cruz@educacion.edu.ec,3420*7945,https://www.mcb.edu.ec/brayan_cruz.png,Activo
9426,U00009427,paulina_giraldo@educacion.edu.ec,1395*6239,https://www.mcb.edu.ec/paulina_giraldo.png,Inactivo
9427,U00009428,omar.obando@educacion.edu.ec,5654*2582,https://www.mcb.edu.ec/omar_obando.png,Activo
9428,U00009429,beatriz_restrepo@educacion.edu.ec,6091*6145,https://www.mcb.edu.ec/beatriz_restrepo.png,Activo
9429,U00009430,claudia_rueda@educacion.edu.ec,131*9008,https://www.mcb.edu.ec/claudia_rueda.png,Activo
9430,U00009431,jairo_angulo@educacion.edu.ec,2411*7516,https://www.mcb.edu.ec/jairo_angulo.png,Activo
9431,U00009432,manuel_ramírez@educacion.edu.ec,3220*6936,https://www.mcb.edu.ec/manuel_ramírez.png,Activo
9432,U00009433,alejandro.ríos@educacion.edu.ec,9683*9916,https://www.mcb.edu.ec/alejandro_ríos.png,Activo
9433,U00009434,pedro.rojas@educacion.edu.ec,2148*4632,https://www.mcb.edu.ec/pedro_rojas.png,Inactivo
9434,U00009435,antonio_solano@educacion.edu.ec,3976*9754,https://www.mcb.edu.ec/antonio_solano.png,Inactivo
9435,U00009436,alejandro_jiménez@educacion.edu.ec,2682*9514,https://www.mcb.edu.ec/alejandro_jiménez.png,Activo
9436,U00009437,francisco.zapata@educacion.edu.ec,7500*2413,https://www.mcb.edu.ec/francisco_zapata.png,Activo
9437,U00009438,francisco_buitrago@educacion.edu.ec,4222*8975,https://www.mcb.edu.ec/francisco_buitrago.png,Activo
9438,U00009439,victoria_benavides@educacion.edu.ec,9404*4380,https://www.mcb.edu.ec/victoria_benavides.png,Activo
9439,U00009440,alexander.mosquera46@educacion.edu.ec,7326*8076,https://www.mcb.edu.ec/alexander_mosquera52.png,Inactivo
9440,U00009441,edith_angarita@educacion.edu.ec,1241*5831,https://www.mcb.edu.ec/edith_angarita.png,Activo
9441,U00009442,diana.castro@educacion.edu.ec,6177*1778,https://www.mcb.edu.ec/diana_castro.png,Activo
9442,U00009443,johan.cáceres@educacion.edu.ec,2165*894,https://www.mcb.edu.ec/johan_cáceres.png,Activo
9443,U00009444,carlos.torres93@educacion.edu.ec,3702*4676,https://www.mcb.edu.ec/carlos_torres14.png,Inactivo
9444,U00009445,nelly.pérez@educacion.edu.ec,3126*498,https://www.mcb.edu.ec/nelly_pérez.png,Inactivo
9445,U00009446,esteban.chaparro@educacion.edu.ec,837*441,https://www.mcb.edu.ec/esteban_chaparro.png,Activo
9446,U00009447,deisy.montenegro@educacion.edu.ec,795*3645,https://www.mcb.edu.ec/deisy_montenegro.png,Activo
9447,U00009448,eliana_medina@educacion.edu.ec,7737*2176,https://www.mcb.edu.ec/eliana_medina.png,Inactivo
9448,U00009449,jorge.ortega40@educacion.edu.ec,8956*7409,https://www.mcb.edu.ec/jorge_ortega35.png,Inactivo
9449,U00009450,camilo_sanabria@educacion.edu.ec,9263*9573,https://www.mcb.edu.ec/camilo_sanabria.png,Inactivo
9450,U00009451,juan_ramírez23@educacion.edu.ec,5203*4021,https://www.mcb.edu.ec/juan_ramírez53.png,Inactivo
9451,U00009452,jorge.orozco@educacion.edu.ec,4043*3987,https://www.mcb.edu.ec/jorge_orozco.png,Inactivo
9452,U00009453,josé.gómez16@educacion.edu.ec,8324*4631,https://www.mcb.edu.ec/josé_gómez80.png,Inactivo
9453,U00009454,felix_palacio@educacion.edu.ec,6762*9116,https://www.mcb.edu.ec/felix_palacio.png,Inactivo
9454,U00009455,carlos_vargas34@educacion.edu.ec,7111*1026,https://www.mcb.edu.ec/carlos_vargas86.png,Activo
9455,U00009456,elena.rivera@educacion.edu.ec,7429*2778,https://www.mcb.edu.ec/elena_rivera.png,Inactivo
9456,U00009457,jaime_alzate@educacion.edu.ec,5637*6081,https://www.mcb.edu.ec/jaime_alzate.png,Activo
9457,U00009458,kevin.pérez@educacion.edu.ec,571*9608,https://www.mcb.edu.ec/kevin_pérez.png,Activo
9458,U00009459,andrés.suárez8@educacion.edu.ec,5651*7330,https://www.mcb.edu.ec/andrés_suárez30.png,Inactivo
9459,U00009460,dora.garcía@educacion.edu.ec,8825*3977,https://www.mcb.edu.ec/dora_garcía.png,Activo
9460,U00009461,laura.mantilla@educacion.edu.ec,634*6557,https://www.mcb.edu.ec/laura_mantilla.png,Activo
9461,U00009462,josé_angulo@educacion.edu.ec,8798*3878,https://www.mcb.edu.ec/josé_angulo.png,Activo
9462,U00009463,jorge_ortega@educacion.edu.ec,5538*5710,https://www.mcb.edu.ec/jorge_ortega.png,Inactivo
9463,U00009464,miguel.reyes@educacion.edu.ec,3167*3707,https://www.mcb.edu.ec/miguel_reyes.png,Activo
9464,U00009465,fernanda_bernal@educacion.edu.ec,2058*4098,https://www.mcb.edu.ec/fernanda_bernal.png,Activo
9465,U00009466,harold_gonzález@educacion.edu.ec,9432*7149,https://www.mcb.edu.ec/harold_gonzález.png,Activo
9466,U00009467,aurelio_rojas@educacion.edu.ec,1608*1279,https://www.mcb.edu.ec/aurelio_rojas.png,Inactivo
9467,U00009468,luz_jaramillo@educacion.edu.ec,4465*5863,https://www.mcb.edu.ec/luz_jaramillo.png,Inactivo
9468,U00009469,luis_buitrago75@educacion.edu.ec,8815*9254,https://www.mcb.edu.ec/luis_buitrago94.png,Inactivo
9469,U00009470,andrés.gonzález@educacion.edu.ec,7511*8620,https://www.mcb.edu.ec/andrés_gonzález.png,Activo
9470,U00009471,maría.martínez96@educacion.edu.ec,4824*7595,https://www.mcb.edu.ec/maría_martínez23.png,Activo
9471,U00009472,gladys.gómez95@educacion.edu.ec,7374*4085,https://www.mcb.edu.ec/gladys_gómez98.png,Activo
9472,U00009473,josé.andrade@educacion.edu.ec,2831*384,https://www.mcb.edu.ec/josé_andrade.png,Activo
9473,U00009474,luis_prieto@educacion.edu.ec,6750*3043,https://www.mcb.edu.ec/luis_prieto.png,Activo
9474,U00009475,héctor_ruiz@educacion.edu.ec,9579*9737,https://www.mcb.edu.ec/héctor_ruiz.png,Inactivo
9475,U00009476,leonor_quiroga@educacion.edu.ec,904*1332,https://www.mcb.edu.ec/leonor_quiroga.png,Activo
9476,U00009477,farid.rodríguez@educacion.edu.ec,2608*5918,https://www.mcb.edu.ec/farid_rodríguez.png,Inactivo
9477,U00009478,ofelia_vásquez@educacion.edu.ec,1141*8830,https://www.mcb.edu.ec/ofelia_vásquez.png,Inactivo
9478,U00009479,lizeth.castro@educacion.edu.ec,3115*3086,https://www.mcb.edu.ec/lizeth_castro.png,Inactivo
9479,U00009480,wilman.caicedo@educacion.edu.ec,9450*6482,https://www.mcb.edu.ec/wilman_caicedo.png,Activo
9480,U00009481,luis.carrillo@educacion.edu.ec,7133*1646,https://www.mcb.edu.ec/luis_carrillo.png,Activo
9481,U00009482,luis_sánchez@educacion.edu.ec,7906*4553,https://www.mcb.edu.ec/luis_sánchez.png,Activo
9482,U00009483,gabriel_gómez@educacion.edu.ec,2831*8624,https://www.mcb.edu.ec/gabriel_gómez.png,Inactivo
9483,U00009484,ángel.sánchez@educacion.edu.ec,7953*4438,https://www.mcb.edu.ec/ángel_sánchez.png,Inactivo
9484,U00009485,paola_ríos43@educacion.edu.ec,7317*3647,https://www.mcb.edu.ec/paola_ríos29.png,Activo
9485,U00009486,john.díaz32@educacion.edu.ec,779*2011,https://www.mcb.edu.ec/john_díaz15.png,Inactivo
9486,U00009487,elizabeth_rodríguez@educacion.edu.ec,5902*4512,https://www.mcb.edu.ec/elizabeth_rodríguez.png,Activo
9487,U00009488,maría.lópez91@educacion.edu.ec,1134*9760,https://www.mcb.edu.ec/maría_lópez48.png,Inactivo
9488,U00009489,luis_salcedo@educacion.edu.ec,4814*2133,https://www.mcb.edu.ec/luis_salcedo.png,Inactivo
9489,U00009490,lucy_sánchez@educacion.edu.ec,4490*4297,https://www.mcb.edu.ec/lucy_sánchez.png,Activo
9490,U00009491,orlando_rodríguez22@educacion.edu.ec,1350*2206,https://www.mcb.edu.ec/orlando_rodríguez32.png,Inactivo
9491,U00009492,daniel_lópez@educacion.edu.ec,2020*6161,https://www.mcb.edu.ec/daniel_lópez.png,Activo
9492,U00009493,andrés_salazar95@educacion.edu.ec,600*5188,https://www.mcb.edu.ec/andrés_salazar56.png,Inactivo
9493,U00009494,dora_ariza@educacion.edu.ec,8818*1281,https://www.mcb.edu.ec/dora_ariza.png,Inactivo
9494,U00009495,myriam.quintero@educacion.edu.ec,5747*9949,https://www.mcb.edu.ec/myriam_quintero.png,Activo
9495,U00009496,julio.bustamante@educacion.edu.ec,3439*4774,https://www.mcb.edu.ec/julio_bustamante.png,Inactivo
9496,U00009497,fernando_angulo@educacion.edu.ec,5394*4593,https://www.mcb.edu.ec/fernando_angulo.png,Inactivo
9497,U00009498,johan_castillo@educacion.edu.ec,5625*180,https://www.mcb.edu.ec/johan_castillo.png,Activo
9498,U00009499,césar_gonzález@educacion.edu.ec,5500*1562,https://www.mcb.edu.ec/césar_gonzález.png,Inactivo
9499,U00009500,león_carrillo@educacion.edu.ec,1377*8067,https://www.mcb.edu.ec/león_carrillo.png,Activo
9500,U00009501,rosa.castro@educacion.edu.ec,6688*4476,https://www.mcb.edu.ec/rosa_castro.png,Inactivo
9501,U00009502,juan_chacón@educacion.edu.ec,3055*2450,https://www.mcb.edu.ec/juan_chacón.png,Inactivo
9502,U00009503,claudia_jaramillo@educacion.edu.ec,463*4992,https://www.mcb.edu.ec/claudia_jaramillo.png,Inactivo
9503,U00009504,alejandra_naranjo@educacion.edu.ec,2185*9557,https://www.mcb.edu.ec/alejandra_naranjo.png,Inactivo
9504,U00009505,jhon_méndez@educacion.edu.ec,6465*8368,https://www.mcb.edu.ec/jhon_méndez.png,Activo
9505,U00009506,santiago_luna@educacion.edu.ec,7182*9554,https://www.mcb.edu.ec/santiago_luna.png,Inactivo
9506,U00009507,alberto.sierra@educacion.edu.ec,4607*1478,https://www.mcb.edu.ec/alberto_sierra.png,Activo
9507,U00009508,héctor.ramírez@educacion.edu.ec,2154*6,https://www.mcb.edu.ec/héctor_ramírez.png,Activo
9508,U00009509,lina_ángel@educacion.edu.ec,10000*8209,https://www.mcb.edu.ec/lina_ángel.png,Inactivo
9509,U00009510,laura.mora@educacion.edu.ec,105*9139,https://www.mcb.edu.ec/laura_mora.png,Activo
9510,U00009511,alfonso_acosta@educacion.edu.ec,6715*8413,https://www.mcb.edu.ec/alfonso_acosta.png,Activo
9511,U00009512,ariel.romero@educacion.edu.ec,7319*7522,https://www.mcb.edu.ec/ariel_romero.png,Inactivo
9512,U00009513,liliana.hernández@educacion.edu.ec,7623*5380,https://www.mcb.edu.ec/liliana_hernández.png,Inactivo
9513,U00009514,jorge_uribe@educacion.edu.ec,7384*1721,https://www.mcb.edu.ec/jorge_uribe.png,Inactivo
9514,U00009515,valeria.galvis@educacion.edu.ec,1747*6279,https://www.mcb.edu.ec/valeria_galvis.png,Activo
9515,U00009516,alexandra.ruiz@educacion.edu.ec,2263*1375,https://www.mcb.edu.ec/alexandra_ruiz.png,Activo
9516,U00009517,octavio.arias@educacion.edu.ec,1761*7590,https://www.mcb.edu.ec/octavio_arias.png,Inactivo
9517,U00009518,bernardo.rincón@educacion.edu.ec,5849*9946,https://www.mcb.edu.ec/bernardo_rincón.png,Activo
9518,U00009519,óscar.gonzález@educacion.edu.ec,6462*6706,https://www.mcb.edu.ec/óscar_gonzález.png,Activo
9519,U00009520,mauricio.montoya@educacion.edu.ec,18*7219,https://www.mcb.edu.ec/mauricio_montoya.png,Activo
9520,U00009521,natalia_garcía@educacion.edu.ec,3483*9630,https://www.mcb.edu.ec/natalia_garcía.png,Activo
9521,U00009522,giovanny_flórez@educacion.edu.ec,9173*9744,https://www.mcb.edu.ec/giovanny_flórez.png,Inactivo
9522,U00009523,silvia_rojas@educacion.edu.ec,1488*1050,https://www.mcb.edu.ec/silvia_rojas.png,Activo
9523,U00009524,josé.álvarez20@educacion.edu.ec,1946*1552,https://www.mcb.edu.ec/josé_álvarez12.png,Activo
9524,U00009525,yaneth.ortega@educacion.edu.ec,1159*9653,https://www.mcb.edu.ec/yaneth_ortega.png,Inactivo
9525,U00009526,emerson.gómez@educacion.edu.ec,5729*8132,https://www.mcb.edu.ec/emerson_gómez.png,Inactivo
9526,U00009527,yolanda.parra@educacion.edu.ec,3450*5195,https://www.mcb.edu.ec/yolanda_parra.png,Inactivo
9527,U00009528,liliana_bedoya@educacion.edu.ec,7999*769,https://www.mcb.edu.ec/liliana_bedoya.png,Activo
9528,U00009529,franco.ruiz@educacion.edu.ec,5889*8850,https://www.mcb.edu.ec/franco_ruiz.png,Activo
9529,U00009530,aura.betancur@educacion.edu.ec,6319*481,https://www.mcb.edu.ec/aura_betancur.png,Inactivo
9530,U00009531,ángel_mosquera@educacion.edu.ec,4976*1431,https://www.mcb.edu.ec/ángel_mosquera.png,Activo
9531,U00009532,augusto.villa13@educacion.edu.ec,5236*4361,https://www.mcb.edu.ec/augusto_villa47.png,Activo
9532,U00009533,guillermo.sánchez@educacion.edu.ec,7487*7139,https://www.mcb.edu.ec/guillermo_sánchez.png,Activo
9533,U00009534,rafael.villa@educacion.edu.ec,1615*7676,https://www.mcb.edu.ec/rafael_villa.png,Inactivo
9534,U00009535,marco.londoño@educacion.edu.ec,480*1740,https://www.mcb.edu.ec/marco_londoño.png,Activo
9535,U00009536,juan_luna@educacion.edu.ec,2315*4267,https://www.mcb.edu.ec/juan_luna.png,Inactivo
9536,U00009537,viviana_bonilla@educacion.edu.ec,2043*6730,https://www.mcb.edu.ec/viviana_bonilla.png,Activo
9537,U00009538,jorge_carmona@educacion.edu.ec,7831*5962,https://www.mcb.edu.ec/jorge_carmona.png,Activo
9538,U00009539,edgar.serrano@educacion.edu.ec,1877*6539,https://www.mcb.edu.ec/edgar_serrano.png,Activo
9539,U00009540,esther.herrera32@educacion.edu.ec,4648*9371,https://www.mcb.edu.ec/esther_herrera69.png,Activo
9540,U00009541,juan_paz@educacion.edu.ec,8100*4093,https://www.mcb.edu.ec/juan_paz.png,Inactivo
9541,U00009542,ana_guerrero@educacion.edu.ec,6881*6486,https://www.mcb.edu.ec/ana_guerrero.png,Inactivo
9542,U00009543,maría.cifuentes@educacion.edu.ec,2660*4061,https://www.mcb.edu.ec/maría_cifuentes.png,Activo
9543,U00009544,manuel.correa@educacion.edu.ec,7117*752,https://www.mcb.edu.ec/manuel_correa.png,Activo
9544,U00009545,jackeline.murcia@educacion.edu.ec,5366*9404,https://www.mcb.edu.ec/jackeline_murcia.png,Inactivo
9545,U00009546,yaneth_ocampo@educacion.edu.ec,5352*5249,https://www.mcb.edu.ec/yaneth_ocampo.png,Activo
9546,U00009547,diana_gómez@educacion.edu.ec,8786*6784,https://www.mcb.edu.ec/diana_gómez.png,Inactivo
9547,U00009548,luis.velásquez86@educacion.edu.ec,8193*8914,https://www.mcb.edu.ec/luis_velásquez96.png,Activo
9548,U00009549,milton_arango@educacion.edu.ec,5181*8675,https://www.mcb.edu.ec/milton_arango.png,Inactivo
9549,U00009550,mercedes.mercado@educacion.edu.ec,274*6750,https://www.mcb.edu.ec/mercedes_mercado.png,Activo
9550,U00009551,james.ortega@educacion.edu.ec,5047*9383,https://www.mcb.edu.ec/james_ortega.png,Activo
9551,U00009552,jacqueline.fajardo@educacion.edu.ec,3853*3683,https://www.mcb.edu.ec/jacqueline_fajardo.png,Activo
9552,U00009553,sebastián.londoño@educacion.edu.ec,783*1684,https://www.mcb.edu.ec/sebastián_londoño.png,Activo
9553,U00009554,fabián_bermúdez@educacion.edu.ec,7202*4831,https://www.mcb.edu.ec/fabián_bermúdez.png,Activo
9554,U00009555,diana.salamanca@educacion.edu.ec,8599*7703,https://www.mcb.edu.ec/diana_salamanca.png,Activo
9555,U00009556,jesús_osorio@educacion.edu.ec,264*3208,https://www.mcb.edu.ec/jesús_osorio.png,Activo
9556,U00009557,david_fernández94@educacion.edu.ec,5794*2327,https://www.mcb.edu.ec/david_fernández100.png,Inactivo
9557,U00009558,ingrid_suárez@educacion.edu.ec,3343*2215,https://www.mcb.edu.ec/ingrid_suárez.png,Activo
9558,U00009559,luz_flórez@educacion.edu.ec,3096*4537,https://www.mcb.edu.ec/luz_flórez.png,Activo
9559,U00009560,diana_mendoza@educacion.edu.ec,6130*587,https://www.mcb.edu.ec/diana_mendoza.png,Activo
9560,U00009561,rodolfo_osorio@educacion.edu.ec,3903*7241,https://www.mcb.edu.ec/rodolfo_osorio.png,Inactivo
9561,U00009562,esmeralda_bravo@educacion.edu.ec,3584*3515,https://www.mcb.edu.ec/esmeralda_bravo.png,Activo
9562,U00009563,johan_muñoz@educacion.edu.ec,4501*7758,https://www.mcb.edu.ec/johan_muñoz.png,Activo
9563,U00009564,yesid_mejía@educacion.edu.ec,8721*7539,https://www.mcb.edu.ec/yesid_mejía.png,Activo
9564,U00009565,frank.mena@educacion.edu.ec,6183*6402,https://www.mcb.edu.ec/frank_mena.png,Activo
9565,U00009566,eduardo_ríos@educacion.edu.ec,9666*191,https://www.mcb.edu.ec/eduardo_ríos.png,Activo
9566,U00009567,amparo_martínez@educacion.edu.ec,5609*1666,https://www.mcb.edu.ec/amparo_martínez.png,Inactivo
9567,U00009568,fernando.salazar@educacion.edu.ec,8135*4003,https://www.mcb.edu.ec/fernando_salazar.png,Inactivo
9568,U00009569,manuel.gutiérrez34@educacion.edu.ec,753*8532,https://www.mcb.edu.ec/manuel_gutiérrez2.png,Activo
9569,U00009570,juliana_buitrago@educacion.edu.ec,4038*8413,https://www.mcb.edu.ec/juliana_buitrago.png,Inactivo
9570,U00009571,carmen_márquez@educacion.edu.ec,3482*9898,https://www.mcb.edu.ec/carmen_márquez.png,Activo
9571,U00009572,elvia.naranjo@educacion.edu.ec,2185*554,https://www.mcb.edu.ec/elvia_naranjo.png,Activo
9572,U00009573,víctor_romero@educacion.edu.ec,2673*6817,https://www.mcb.edu.ec/víctor_romero.png,Inactivo
9573,U00009574,consuelo.rodríguez@educacion.edu.ec,405*2280,https://www.mcb.edu.ec/consuelo_rodríguez.png,Inactivo
9574,U00009575,maría_díaz47@educacion.edu.ec,6841*9573,https://www.mcb.edu.ec/maría_díaz86.png,Inactivo
9575,U00009576,jessica.rojas@educacion.edu.ec,6461*8676,https://www.mcb.edu.ec/jessica_rojas.png,Inactivo
9576,U00009577,andrea_rodríguez27@educacion.edu.ec,4749*2813,https://www.mcb.edu.ec/andrea_rodríguez93.png,Activo
9577,U00009578,marina_rojas@educacion.edu.ec,1607*8660,https://www.mcb.edu.ec/marina_rojas.png,Activo
9578,U00009579,rosalba_hernández@educacion.edu.ec,1377*1010,https://www.mcb.edu.ec/rosalba_hernández.png,Inactivo
9579,U00009580,jhon.pérez@educacion.edu.ec,6413*7851,https://www.mcb.edu.ec/jhon_pérez.png,Activo
9580,U00009581,juan.galeano@educacion.edu.ec,8966*4863,https://www.mcb.edu.ec/juan_galeano.png,Inactivo
9581,U00009582,milena_aguirre@educacion.edu.ec,5765*4856,https://www.mcb.edu.ec/milena_aguirre.png,Inactivo
9582,U00009583,beatriz.rengifo@educacion.edu.ec,9473*3646,https://www.mcb.edu.ec/beatriz_rengifo.png,Inactivo
